2004,1,17,6,638,640,730,753,UA,485,N926UA,112,133,100,-23,-2,SAT,DEN,794,5,7,0,,0,0,0,0,0,0
2004,1,18,7,636,640,742,753,UA,485,N302UA,126,133,114,-11,-4,SAT,DEN,794,4,8,0,,0,0,0,0,0,0
2004,1,19,1,635,640,744,753,UA,485,N914UA,129,133,114,-9,-5,SAT,DEN,794,6,9,0,,0,0,0,0,0,0
2004,1,20,2,634,640,732,753,UA,485,N928UA,118,133,109,-21,-6,SAT,DEN,794,3,6,0,,0,0,0,0,0,0
2004,1,21,3,637,640,743,753,UA,485,N924UA,126,133,114,-10,-3,SAT,DEN,794,5,7,0,,0,0,0,0,0,0
2004,1,22,4,637,640,746,753,UA,485,N932UA,129,133,111,-7,-3,SAT,DEN,794,10,8,0,,0,0,0,0,0,0
2004,1,23,5,637,640,756,753,UA,485,N912UA,139,133,116,3,-3,SAT,DEN,794,9,14,0,,0,0,0,0,0,0
2004,1,24,6,632,640,733,753,UA,485,N930UA,121,133,102,-20,-8,SAT,DEN,794,9,10,0,,0,0,0,0,0,0
2004,1,25,7,649,640,751,753,UA,485,N343UA,122,133,108,-2,9,SAT,DEN,794,6,8,0,,0,0,0,0,0,0
2004,1,26,1,634,640,741,753,UA,485,N303UA,127,133,108,-12,-6,SAT,DEN,794,11,8,0,,0,0,0,0,0,0
2004,1,27,2,632,640,749,753,UA,485,N327UA,137,133,116,-4,-8,SAT,DEN,794,13,8,0,,0,0,0,0,0,0
2004,1,28,3,636,640,746,753,UA,485,N391UA,130,133,109,-7,-4,SAT,DEN,794,11,10,0,,0,0,0,0,0,0
2004,1,29,4,633,640,738,753,UA,485,N339UA,125,133,112,-15,-7,SAT,DEN,794,4,9,0,,0,0,0,0,0,0
2004,1,30,5,637,640,804,753,UA,485,N920UA,147,133,119,11,-3,SAT,DEN,794,12,16,0,,0,0,0,0,0,0
2004,1,31,6,650,640,755,753,UA,485,N363UA,125,133,112,2,10,SAT,DEN,794,5,8,0,,0,0,0,0,0,0
2004,1,1,4,1026,1025,1321,1244,UA,486,N533UA,295,259,251,37,1,ORD,PDX,1739,15,29,0,,0,0,0,37,0,0
2004,1,2,5,1113,1025,1327,1244,UA,486,N575UA,254,259,235,43,48,ORD,PDX,1739,4,15,0,,0,11,0,0,0,32
2004,1,3,6,1042,1025,1256,1244,UA,486,N524UA,254,259,241,12,17,ORD,PDX,1739,3,10,0,,0,0,0,0,0,0
2004,1,4,7,1136,1025,1504,1244,UA,486,N517UA,328,259,251,140,71,ORD,PDX,1739,5,72,0,,0,68,0,69,0,3
2004,1,5,1,1025,1025,1249,1244,UA,486,N501UA,264,259,240,5,0,ORD,PDX,1739,5,19,0,,0,0,0,0,0,0
2004,1,6,2,1053,1025,1327,1244,UA,486,N532UA,274,259,253,43,28,ORD,PDX,1739,5,16,0,,0,22,0,15,0,6
2004,1,7,3,900,900,1153,1152,UA,486,N814UA,113,112,87,1,0,ORD,PHL,678,9,17,0,,0,0,0,0,0,0
2004,1,8,4,855,900,1151,1152,UA,486,N830UA,116,112,88,-1,-5,ORD,PHL,678,18,10,0,,0,0,0,0,0,0
2004,1,9,5,855,900,1143,1152,UA,486,N823UA,108,112,85,-9,-5,ORD,PHL,678,5,18,0,,0,0,0,0,0,0
2004,1,10,6,857,900,1158,1152,UA,486,N803UA,121,112,84,6,-3,ORD,PHL,678,7,30,0,,0,0,0,0,0,0
2004,1,11,7,925,930,1212,1222,UA,486,N851UA,107,112,89,-10,-5,ORD,PHL,678,4,14,0,,0,0,0,0,0,0
2004,1,12,1,859,900,1139,1152,UA,486,N804UA,100,112,83,-13,-1,ORD,PHL,678,3,14,0,,0,0,0,0,0,0
2004,1,13,2,849,900,1127,1152,UA,486,N806UA,98,112,82,-25,-11,ORD,PHL,678,3,13,0,,0,0,0,0,0,0
2004,1,14,3,855,900,1152,1152,UA,486,N839UA,117,112,87,0,-5,ORD,PHL,678,8,22,0,,0,0,0,0,0,0
2004,1,15,4,857,900,1145,1152,UA,486,N830UA,108,112,83,-7,-3,ORD,PHL,678,5,20,0,,0,0,0,0,0,0
2004,1,16,5,858,900,1144,1152,UA,486,N848UA,106,112,84,-8,-2,ORD,PHL,678,7,15,0,,0,0,0,0,0,0
2004,1,17,6,950,900,1237,1152,UA,486,N829UA,107,112,87,45,50,ORD,PHL,678,4,16,0,,0,45,0,0,0,0
2004,1,18,7,928,930,1209,1222,UA,486,N826UA,101,112,90,-13,-2,ORD,PHL,678,2,9,0,,0,0,0,0,0,0
2004,1,19,1,857,900,1137,1152,UA,486,N824UA,100,112,81,-15,-3,ORD,PHL,678,8,11,0,,0,0,0,0,0,0
2004,1,20,2,855,900,1137,1152,UA,486,N813UA,102,112,81,-15,-5,ORD,PHL,678,3,18,0,,0,0,0,0,0,0
2004,1,21,3,852,900,1150,1152,UA,486,N833UA,118,112,89,-2,-8,ORD,PHL,678,9,20,0,,0,0,0,0,0,0
2004,1,22,4,855,900,1152,1152,UA,486,N851UA,117,112,86,0,-5,ORD,PHL,678,6,25,0,,0,0,0,0,0,0
2004,1,23,5,900,900,1149,1152,UA,486,N843UA,109,112,88,-3,0,ORD,PHL,678,4,17,0,,0,0,0,0,0,0
2004,1,24,6,900,900,1141,1152,UA,486,N820UA,101,112,76,-11,0,ORD,PHL,678,5,20,0,,0,0,0,0,0,0
2004,1,25,7,924,930,1206,1222,UA,486,N842UA,102,112,85,-16,-6,ORD,PHL,678,4,13,0,,0,0,0,0,0,0
2004,1,26,1,903,900,1207,1152,UA,486,N803UA,124,112,84,15,3,ORD,PHL,678,7,33,0,,0,0,0,15,0,0
2004,1,27,2,904,900,1152,1152,UA,486,N821UA,108,112,85,0,4,ORD,PHL,678,7,16,0,,0,0,0,0,0,0
2004,1,28,3,904,900,1200,1152,UA,486,N826UA,116,112,86,8,4,ORD,PHL,678,8,22,0,,0,0,0,0,0,0
2004,1,29,4,916,900,1215,1152,UA,486,N813UA,119,112,90,23,16,ORD,PHL,678,6,23,0,,0,16,0,7,0,0
2004,1,30,5,855,900,1150,1152,UA,486,N827UA,115,112,85,-2,-5,ORD,PHL,678,6,24,0,,0,0,0,0,0,0
2004,1,31,6,854,900,1153,1152,UA,486,N463UA,119,112,86,1,-6,ORD,PHL,678,5,28,0,,0,0,0,0,0,0
2004,1,1,4,743,745,924,919,UA,486,N533UA,161,154,145,5,-2,PVD,ORD,849,4,12,0,,0,0,0,0,0,0
2004,1,2,5,838,745,1011,919,UA,486,N575UA,153,154,137,52,53,PVD,ORD,849,6,10,0,,0,0,0,52,0,0
2004,1,3,6,748,745,926,919,UA,486,N524UA,158,154,143,7,3,PVD,ORD,849,5,10,0,,0,0,0,0,0,0
2004,1,4,7,745,745,938,919,UA,486,N517UA,173,154,155,19,0,PVD,ORD,849,7,11,0,,0,0,0,19,0,0
2004,1,5,1,NA,745,NA,919,UA,486,000000,NA,154,NA,NA,NA,PVD,ORD,849,0,0,1,C,0,0,0,0,0,0
2004,1,6,2,750,745,941,919,UA,486,N532UA,171,154,139,22,5,PVD,ORD,849,3,29,0,,0,0,0,22,0,0
2004,1,1,4,1250,1200,1359,1313,UA,487,N320UA,129,133,109,46,50,PHL,ORD,678,6,14,0,,0,46,0,0,0,0
2004,1,2,5,1445,1200,1636,1313,UA,487,N952UA,171,133,141,203,165,PHL,ORD,678,6,24,0,,0,0,0,203,0,0
2004,1,3,6,1200,1200,1318,1313,UA,487,N944UA,138,133,117,5,0,PHL,ORD,678,7,14,0,,0,0,0,0,0,0
2004,1,4,7,1639,1200,1806,1313,UA,487,N951UA,147,133,128,293,279,PHL,ORD,678,7,12,0,,0,0,0,293,0,0
2004,1,5,1,NA,1200,NA,1313,UA,487,000000,NA,133,NA,NA,NA,PHL,ORD,678,0,0,1,C,0,0,0,0,0,0
2004,1,6,2,1200,1200,1321,1313,UA,487,N949UA,141,133,124,8,0,PHL,ORD,678,5,12,0,,0,0,0,0,0,0
2004,1,7,3,1155,1200,1316,1315,UA,487,N308UA,141,135,120,1,-5,PHL,ORD,678,8,13,0,,0,0,0,0,0,0
2004,1,8,4,1154,1200,1334,1315,UA,487,N316UA,160,135,130,19,-6,PHL,ORD,678,13,17,0,,0,0,0,19,0,0
2004,1,9,5,1159,1200,1317,1315,UA,487,N301UA,138,135,112,2,-1,PHL,ORD,678,12,14,0,,0,0,0,0,0,0
2004,1,12,1,1244,1200,1404,1315,UA,487,N351UA,140,135,117,49,44,PHL,ORD,678,8,15,0,,0,0,0,49,0,0
2004,1,13,2,1151,1200,1311,1315,UA,487,N338UA,140,135,117,-4,-9,PHL,ORD,678,9,14,0,,0,0,0,0,0,0
2004,1,14,3,1153,1200,1309,1315,UA,487,N306UA,136,135,120,-6,-7,PHL,ORD,678,3,13,0,,0,0,0,0,0,0
2004,1,15,4,1158,1200,1408,1315,UA,487,N341UA,190,135,118,53,-2,PHL,ORD,678,11,61,0,,0,0,0,53,0,0
2004,1,16,5,1159,1200,1322,1315,UA,487,N353UA,143,135,118,7,-1,PHL,ORD,678,8,17,0,,0,0,0,0,0,0
2004,1,19,1,1157,1200,1314,1315,UA,487,N302UA,137,135,116,-1,-3,PHL,ORD,678,8,13,0,,0,0,0,0,0,0
2004,1,20,2,1149,1200,1311,1315,UA,487,N353UA,142,135,120,-4,-11,PHL,ORD,678,9,13,0,,0,0,0,0,0,0
2004,1,21,3,1155,1200,1321,1315,UA,487,N202UA,146,135,128,6,-5,PHL,ORD,678,4,14,0,,0,0,0,0,0,0
2004,1,22,4,1152,1200,1322,1315,UA,487,N306UA,150,135,121,7,-8,PHL,ORD,678,6,23,0,,0,0,0,0,0,0
2004,1,23,5,1449,1200,1641,1315,UA,487,N941UA,172,135,156,206,169,PHL,ORD,678,7,9,0,,0,169,0,37,0,0
2004,1,26,1,1206,1200,1407,1315,UA,487,N312UA,181,135,129,52,6,PHL,ORD,678,7,45,0,,0,0,6,46,0,0
2004,1,27,2,1200,1200,1343,1315,UA,487,N308UA,163,135,113,28,0,PHL,ORD,678,6,44,0,,0,0,0,28,0,0
2004,1,28,3,NA,1200,NA,1315,UA,487,000000,NA,135,NA,NA,NA,PHL,ORD,678,0,0,1,B,0,0,0,0,0,0
2004,1,29,4,1241,1200,1439,1315,UA,487,N368UA,178,135,125,84,41,PHL,ORD,678,10,43,0,,0,0,0,84,0,0
2004,1,30,5,1152,1200,1325,1315,UA,487,N303UA,153,135,112,10,-8,PHL,ORD,678,13,28,0,,0,0,0,0,0,0
2004,1,7,3,1043,1047,1558,1615,UA,488,N513UA,195,208,168,-17,-4,LAS,ORD,1515,12,15,0,,0,0,0,0,0,0
2004,1,8,4,1043,1047,1555,1615,UA,488,N507UA,192,208,168,-20,-4,LAS,ORD,1515,5,19,0,,0,0,0,0,0,0
2004,1,9,5,1039,1047,1622,1615,UA,488,N560UA,223,208,199,7,-8,LAS,ORD,1515,7,17,0,,0,0,0,0,0,0
2004,1,10,6,1046,1047,1619,1615,UA,488,N563UA,213,208,195,4,-1,LAS,ORD,1515,4,14,0,,0,0,0,0,0,0
2004,1,11,7,1103,1045,1622,1615,UA,488,N853UA,199,210,181,7,18,LAS,ORD,1515,7,11,0,,0,0,0,0,0,0
2004,1,12,1,1051,1047,1635,1615,UA,488,N511UA,224,208,176,20,4,LAS,ORD,1515,25,23,0,,0,0,0,20,0,0
2004,1,13,2,1045,1047,1611,1615,UA,488,N539UA,206,208,184,-4,-2,LAS,ORD,1515,11,11,0,,0,0,0,0,0,0
2004,1,14,3,1041,1047,1637,1615,UA,488,N567UA,236,208,196,22,-6,LAS,ORD,1515,6,34,0,,0,0,0,22,0,0
2004,1,15,4,1040,1047,1609,1615,UA,488,N522UA,209,208,187,-6,-7,LAS,ORD,1515,9,13,0,,0,0,0,0,0,0
2004,1,16,5,1125,1047,1646,1615,UA,488,N568UA,201,208,179,31,38,LAS,ORD,1515,7,15,0,,0,31,0,0,0,0
2004,1,17,6,1050,1047,1618,1615,UA,488,N581UA,208,208,193,3,3,LAS,ORD,1515,3,12,0,,0,0,0,0,0,0
2004,1,18,7,1046,1045,1618,1615,UA,488,N808UA,212,210,189,3,1,LAS,ORD,1515,7,16,0,,0,0,0,0,0,0
2004,1,19,1,1104,1047,1624,1615,UA,488,N592UA,200,208,173,9,17,LAS,ORD,1515,11,16,0,,0,0,0,0,0,0
2004,1,20,2,1045,1047,1610,1615,UA,488,N575UA,205,208,178,-5,-2,LAS,ORD,1515,11,16,0,,0,0,0,0,0,0
2004,1,21,3,1046,1047,1613,1615,UA,488,N514UA,207,208,180,-2,-1,LAS,ORD,1515,4,23,0,,0,0,0,0,0,0
2004,1,22,4,1053,1047,1622,1615,UA,488,N523UA,209,208,187,7,6,LAS,ORD,1515,5,17,0,,0,0,0,0,0,0
2004,1,23,5,1047,1047,1658,1615,UA,488,N506UA,251,208,217,43,0,LAS,ORD,1515,5,29,0,,0,0,0,43,0,0
2004,1,24,6,1048,1047,1618,1615,UA,488,N541UA,210,208,183,3,1,LAS,ORD,1515,14,13,0,,0,0,0,0,0,0
2004,1,25,7,1041,1045,1601,1615,UA,488,N420UA,200,210,175,-14,-4,LAS,ORD,1515,9,16,0,,0,0,0,0,0,0
2004,1,26,1,1049,1047,1831,1615,UA,488,N530UA,342,208,184,136,2,LAS,ORD,1515,7,151,0,,0,0,0,136,0,0
2004,1,27,2,1051,1047,1626,1615,UA,488,N514UA,215,208,193,11,4,LAS,ORD,1515,8,14,0,,0,0,0,0,0,0
2004,1,28,3,1149,1047,1728,1615,UA,488,N564UA,219,208,197,73,62,LAS,ORD,1515,6,16,0,,0,0,0,73,0,0
2004,1,29,4,1049,1047,1720,1615,UA,488,N533UA,271,208,183,65,2,LAS,ORD,1515,10,78,0,,0,0,0,65,0,0
2004,1,30,5,1100,1047,1610,1615,UA,488,N517UA,190,208,169,-5,13,LAS,ORD,1515,5,16,0,,0,0,0,0,0,0
2004,1,31,6,1100,1047,1618,1615,UA,488,N518UA,198,208,173,3,13,LAS,ORD,1515,7,18,0,,0,0,0,0,0,0
2004,1,1,4,847,850,1422,1442,UA,488,N580UA,215,232,191,-20,-3,SEA,ORD,1721,6,18,0,,0,0,0,0,0,0
2004,1,2,5,849,850,1542,1442,UA,488,N574UA,293,232,196,60,-1,SEA,ORD,1721,7,90,0,,0,0,0,60,0,0
2004,1,3,6,900,850,1442,1442,UA,488,N526UA,222,232,190,0,10,SEA,ORD,1721,9,23,0,,0,0,0,0,0,0
2004,1,4,7,1057,850,1642,1442,UA,488,N558UA,225,232,201,120,127,SEA,ORD,1721,10,14,0,,0,0,0,120,0,0
2004,1,5,1,854,850,1445,1442,UA,488,N586UA,231,232,198,3,4,SEA,ORD,1721,4,29,0,,0,0,0,0,0,0
2004,1,6,2,848,850,1516,1442,UA,488,N581UA,268,232,203,34,-2,SEA,ORD,1721,7,58,0,,0,0,0,34,0,0
2004,1,1,4,1454,1455,1552,1555,UA,489,N492UA,118,120,93,-3,-1,ATL,ORD,606,7,18,0,,0,0,0,0,0,0
2004,1,2,5,1930,1455,2118,1555,UA,489,N438UA,168,120,91,323,275,ATL,ORD,606,4,73,0,,0,0,0,323,0,0
2004,1,3,6,1503,1455,1558,1555,UA,489,N444UA,115,120,87,3,8,ATL,ORD,606,13,15,0,,0,0,0,0,0,0
2004,1,4,7,NA,1455,NA,1555,UA,489,000000,NA,120,NA,NA,NA,ATL,ORD,606,0,0,1,C,0,0,0,0,0,0
2004,1,5,1,1541,1455,1651,1555,UA,489,N481UA,130,120,99,56,46,ATL,ORD,606,6,25,0,,0,0,0,56,0,0
2004,1,6,2,1601,1455,1750,1555,UA,489,N467UA,169,120,114,115,66,ATL,ORD,606,7,48,0,,0,0,0,115,0,0
2004,1,7,3,1920,1920,1947,1945,UA,489,N933UA,87,85,65,2,0,CMH,ORD,296,5,17,0,,0,0,0,0,0,0
2004,1,8,4,1929,1920,1950,1945,UA,489,N333UA,81,85,56,5,9,CMH,ORD,296,11,14,0,,0,0,0,0,0,0
2004,1,9,5,1915,1920,1947,1945,UA,489,N950UA,92,85,55,2,-5,CMH,ORD,296,20,17,0,,0,0,0,0,0,0
2004,1,11,7,1922,1920,2025,1945,UA,489,N907UA,123,85,76,40,2,CMH,ORD,296,7,40,0,,0,0,0,38,0,2
2004,1,12,1,2005,1920,2035,1945,UA,489,N956UA,90,85,71,50,45,CMH,ORD,296,5,14,0,,0,0,0,50,0,0
2004,1,13,2,1913,1920,1939,1945,UA,489,N319UA,86,85,58,-6,-7,CMH,ORD,296,11,17,0,,0,0,0,0,0,0
2004,1,14,3,1953,1920,2018,1945,UA,489,N924UA,85,85,54,33,33,CMH,ORD,296,7,24,0,,0,0,0,0,0,33
2004,1,15,4,1912,1920,1955,1945,UA,489,N952UA,103,85,72,10,-8,CMH,ORD,296,9,22,0,,0,0,0,0,0,0
2004,1,16,5,1916,1920,1938,1945,UA,489,N938UA,82,85,64,-7,-4,CMH,ORD,296,5,13,0,,0,0,0,0,0,0
2004,1,18,7,1910,1920,1923,1945,UA,489,N953UA,73,85,55,-22,-10,CMH,ORD,296,12,6,0,,0,0,0,0,0,0
2004,1,19,1,1917,1920,1953,1945,UA,489,N945UA,96,85,57,8,-3,CMH,ORD,296,11,28,0,,0,0,0,0,0,0
2004,1,20,2,1912,1920,1925,1945,UA,489,N955UA,73,85,56,-20,-8,CMH,ORD,296,11,6,0,,0,0,0,0,0,0
2004,1,21,3,1950,1920,2049,1945,UA,489,N939UA,119,85,73,64,30,CMH,ORD,296,8,38,0,,0,0,0,64,0,0
2004,1,22,4,1920,1920,1947,1945,UA,489,N938UA,87,85,64,2,0,CMH,ORD,296,5,18,0,,0,0,0,0,0,0
2004,1,23,5,2032,1920,2226,1945,UA,489,N373UA,174,85,68,161,72,CMH,ORD,296,7,99,0,,0,0,0,139,0,22
2004,1,25,7,2012,1920,2101,1945,UA,489,N952UA,109,85,52,76,52,CMH,ORD,296,10,47,0,,0,0,0,76,0,0
2004,1,26,1,1938,1920,2017,1945,UA,489,N914UA,99,85,53,32,18,CMH,ORD,296,14,32,0,,0,0,0,16,0,16
2004,1,27,2,1911,1920,2010,1945,UA,489,N949UA,119,85,56,25,-9,CMH,ORD,296,9,54,0,,0,0,0,25,0,0
2004,1,28,3,1934,1920,2031,1945,UA,489,N329UA,117,85,62,46,14,CMH,ORD,296,5,50,0,,0,0,0,46,0,0
2004,1,29,4,2026,1920,2111,1945,UA,489,N901UA,105,85,60,86,66,CMH,ORD,296,29,16,0,,0,0,16,20,0,50
2004,1,30,5,1910,1920,1956,1945,UA,489,N945UA,106,85,56,11,-10,CMH,ORD,296,7,43,0,,0,0,0,0,0,0
2004,1,1,4,1650,1650,1937,1926,UA,489,N477UA,287,276,264,11,0,ORD,SJC,1829,6,17,0,,0,0,0,0,0,0
2004,1,2,5,2024,1650,4,1926,UA,489,N488UA,340,276,297,278,214,ORD,SJC,1829,5,38,0,,0,0,0,65,0,213
2004,1,3,6,1710,1650,1957,1926,UA,489,N444UA,287,276,269,31,20,ORD,SJC,1829,7,11,0,,0,20,0,11,0,0
2004,1,4,7,2045,1650,2352,1926,UA,489,N464UA,307,276,262,266,235,ORD,SJC,1829,6,39,0,,0,8,0,31,0,227
2004,1,5,1,1748,1650,2034,1926,UA,489,N481UA,286,276,263,68,58,ORD,SJC,1829,7,16,0,,0,17,0,10,0,41
2004,1,6,2,1652,1650,1950,1926,UA,489,N834UA,298,276,280,24,2,ORD,SJC,1829,5,13,0,,0,0,0,24,0,0
2004,1,1,4,1237,1231,1517,1516,UA,490,N947UA,100,105,83,1,6,DEN,DFW,641,7,10,0,,0,0,0,0,0,0
2004,1,2,5,1311,1231,1550,1516,UA,490,N901UA,99,105,85,34,40,DEN,DFW,641,4,10,0,,0,0,0,0,0,34
2004,1,3,6,1230,1231,1551,1516,UA,490,N907UA,141,105,85,35,-1,DEN,DFW,641,6,50,0,,0,0,0,35,0,0
2004,1,4,7,1303,1231,1551,1516,UA,490,N349UA,108,105,90,35,32,DEN,DFW,641,6,12,0,,0,16,0,3,0,16
2004,1,5,1,1241,1231,1519,1516,UA,490,N957UA,98,105,82,3,10,DEN,DFW,641,6,10,0,,0,0,0,0,0,0
2004,1,6,2,1443,1231,1723,1516,UA,490,N947UA,100,105,84,127,132,DEN,DFW,641,4,12,0,,0,19,0,0,0,108
2004,1,7,3,836,840,1339,1348,UA,490,N476UA,183,188,163,-9,-4,DEN,IAD,1452,8,12,0,,0,0,0,0,0,0
2004,1,8,4,837,840,1330,1348,UA,490,N496UA,173,188,158,-18,-3,DEN,IAD,1452,6,9,0,,0,0,0,0,0,0
2004,1,9,5,837,840,1338,1348,UA,490,N476UA,181,188,167,-10,-3,DEN,IAD,1452,5,9,0,,0,0,0,0,0,0
2004,1,10,6,839,840,1348,1348,UA,490,N813UA,189,188,172,0,-1,DEN,IAD,1452,4,13,0,,0,0,0,0,0,0
2004,1,11,7,838,840,1341,1348,UA,490,N434UA,183,188,162,-7,-2,DEN,IAD,1452,6,15,0,,0,0,0,0,0,0
2004,1,12,1,837,840,1334,1348,UA,490,N476UA,177,188,163,-14,-3,DEN,IAD,1452,6,8,0,,0,0,0,0,0,0
2004,1,13,2,839,840,1354,1348,UA,490,N485UA,195,188,165,6,-1,DEN,IAD,1452,6,24,0,,0,0,0,0,0,0
2004,1,14,3,834,840,1356,1348,UA,490,N449UA,202,188,171,8,-6,DEN,IAD,1452,6,25,0,,0,0,0,0,0,0
2004,1,15,4,837,840,1341,1348,UA,490,N455UA,184,188,166,-7,-3,DEN,IAD,1452,5,13,0,,0,0,0,0,0,0
2004,1,16,5,838,840,1345,1348,UA,490,N470UA,187,188,165,-3,-2,DEN,IAD,1452,6,16,0,,0,0,0,0,0,0
2004,1,17,6,838,840,1344,1348,UA,490,N855UA,186,188,170,-4,-2,DEN,IAD,1452,4,12,0,,0,0,0,0,0,0
2004,1,18,7,NA,840,NA,1348,UA,490,000000,NA,188,NA,NA,NA,DEN,IAD,1452,0,0,1,A,0,0,0,0,0,0
2004,1,19,1,838,840,1348,1348,UA,490,N489UA,190,188,169,0,-2,DEN,IAD,1452,6,15,0,,0,0,0,0,0,0
2004,1,20,2,836,840,1341,1348,UA,490,N836UA,185,188,163,-7,-4,DEN,IAD,1452,5,17,0,,0,0,0,0,0,0
2004,1,21,3,834,840,1406,1348,UA,490,N456UA,212,188,170,18,-6,DEN,IAD,1452,5,37,0,,0,0,0,18,0,0
2004,1,22,4,836,840,1327,1348,UA,490,N489UA,171,188,155,-21,-4,DEN,IAD,1452,5,11,0,,0,0,0,0,0,0
2004,1,23,5,836,840,1341,1348,UA,490,N806UA,185,188,167,-7,-4,DEN,IAD,1452,6,12,0,,0,0,0,0,0,0
2004,1,24,6,836,840,1337,1348,UA,490,N844UA,181,188,166,-11,-4,DEN,IAD,1452,3,12,0,,0,0,0,0,0,0
2004,1,25,7,838,840,1343,1348,UA,490,N449UA,185,188,169,-5,-2,DEN,IAD,1452,5,11,0,,0,0,0,0,0,0
2004,1,26,1,837,840,1402,1348,UA,490,N364UA,205,188,174,14,-3,DEN,IAD,1452,6,25,0,,0,0,0,0,0,0
2004,1,27,2,839,840,1359,1348,UA,490,N479UA,200,188,164,11,-1,DEN,IAD,1452,9,27,0,,0,0,0,0,0,0
2004,1,28,3,835,840,1354,1348,UA,490,N489UA,199,188,175,6,-5,DEN,IAD,1452,7,17,0,,0,0,0,0,0,0
2004,1,29,4,834,840,1336,1348,UA,490,N446UA,182,188,170,-12,-6,DEN,IAD,1452,3,9,0,,0,0,0,0,0,0
2004,1,30,5,832,840,1335,1348,UA,490,N411UA,183,188,166,-13,-8,DEN,IAD,1452,6,11,0,,0,0,0,0,0,0
2004,1,31,6,839,840,1338,1348,UA,490,N429UA,179,188,161,-10,-1,DEN,IAD,1452,4,14,0,,0,0,0,0,0,0
2004,1,1,4,1448,1445,1606,1603,UA,491,N915UA,198,198,180,3,3,ATL,DEN,1199,4,14,0,,0,0,0,0,0,0
2004,1,2,5,1514,1445,1624,1603,UA,491,N935UA,190,198,176,21,29,ATL,DEN,1199,3,11,0,,0,11,0,0,0,10
2004,1,3,6,1445,1445,1621,1603,UA,491,N951UA,216,198,193,18,0,ATL,DEN,1199,9,14,0,,0,0,0,18,0,0
2004,1,4,7,1515,1445,1640,1603,UA,491,N946UA,205,198,183,37,30,ATL,DEN,1199,9,13,0,,0,8,0,7,0,22
2004,1,5,1,1504,1445,1636,1603,UA,491,N941UA,212,198,193,33,19,ATL,DEN,1199,5,14,0,,0,19,0,14,0,0
2004,1,6,2,1458,1445,1635,1603,UA,491,N937UA,217,198,199,32,13,ATL,DEN,1199,6,12,0,,0,13,0,19,0,0
2004,1,7,3,1133,1125,1257,1247,UA,491,N368UA,144,142,124,10,8,DEN,GEG,836,6,14,0,,0,0,0,0,0,0
2004,1,8,4,1128,1125,1301,1247,UA,491,N955UA,153,142,136,14,3,DEN,GEG,836,5,12,0,,0,0,0,0,0,0
2004,1,9,5,1122,1125,1243,1247,UA,491,N949UA,141,142,122,-4,-3,DEN,GEG,836,4,15,0,,0,0,0,0,0,0
2004,1,10,6,1132,1125,1254,1247,UA,491,N339UA,142,142,125,7,7,DEN,GEG,836,4,13,0,,0,0,0,0,0,0
2004,1,11,7,1447,1125,1607,1243,UA,491,N834UA,140,138,119,204,202,DEN,GEG,836,7,14,0,,0,0,128,2,0,74
2004,1,12,1,1127,1125,1247,1247,UA,491,N952UA,140,142,120,0,2,DEN,GEG,836,4,16,0,,0,0,0,0,0,0
2004,1,13,2,1122,1125,1243,1247,UA,491,N953UA,141,142,121,-4,-3,DEN,GEG,836,4,16,0,,0,0,0,0,0,0
